state,year,govelec,black,metro,unem,criv,crip,lcriv,lcrip,gcriv,gcrip,y81,y82,y83,y84,y85,y86,y87,y88,y89,y90,y91,y92,y93,ag0_14,ag15_17,ag18_24,ag25_34,incpc,polpc,gincpc,gpolpc,cag0_14,cag15_17,cag18_24,cag25_34,cunem,cblack,cmetro,pris,lpris,gpris,final1,final2
13,87,0,.003,.19770001,.080419995,2.1705585,39.941116,.77498448,3.6874063,-.037963927,-.010622978,0,0,0,0,0,0,1,0,0,0,0,0,0,.26294416,.049746193,.10253807,.16142131,12029.434,232.18274,.04035433,.012964978,-.0027124023,.00025124551,-.003522539,-.0012049484,-.0064099981,0,.0021000099,146.26262,4.9854035,.071890831,0,0
13,88,0,.003,.1998,.05875,2.3782961,37.875252,.86638433,3.6342978,.091399848,-.053108454,0,0,0,0,0,0,0,1,0,0,0,0,0,.26166329,.048681542,.099391483,.158215,12847.871,233.77283,.065821677,.006825089,-.00128088,-.0010646534,-.0031465911,-.0032063103,-.021669999,0,.0020999908,150.05077,5.0109735,.025569916,0,0
13,89,0,.003,.20190001,.050999999,2.5975854,37.503017,.95458233,3.6244214,.088198006,-.0098764896,0,0,0,0,0,0,0,0,1,0,0,0,0,.26056337,.047283702,.098591544,.15492958,14327.186,252.61569,.10898069,.077519514,-.0010999107,-.0013978386,-.00079993246,-.0032854271,-.0077500008,0,.0021000099,180.6288,5.196444,.18547058,0,0
13,90,1,.003,.204,.058499999,2.740375,37.580456,1.0080948,3.6264842,.053512454,.0020627975,0,0,0,0,0,0,0,0,0,1,0,0,0,.25962487,.048371177,.097729519,.15103653,15283.645,268.21323,.064624451,.059912954,-.00093849184,.0010874749,-.00086202624,-.0038930511,.0074999998,0,.0020999908,199.19518,5.2942853,.097841263,0,0
13,91,0,.003,.2061,.061000001,2.9055877,39.092487,1.0666356,3.6659303,.058540821,.039446115,0,0,0,0,0,0,0,0,0,0,1,0,0,.25818881,.049132947,.099229291,.14547206,15850.007,254.62427,.036386661,-.051993288,-.0014360618,.00076177123,.0014997673,-.0055644703,.0024999999,0,.0021000099,205.72557,5.3265433,.032258034,0,0
13,92,0,.003,.20819999,.064999998,2.8170731,37.181988,1.0356984,3.6158245,-.030937195,-.05010581,0,0,0,0,0,0,0,0,0,0,0,1,0,.25328332,.051594749,.10131332,.14165103,16674.551,257.59851,.050713722,.011613215,-.0049055098,.0024618006,.0020840359,-.0038210296,.0040000011,0,.0020999908,216.37764,5.3770251,.050481796,0,0
13,93,0,.003,.21030001,.061000001,2.8180163,35.633305,1.0360332,3.5732808,.00033473969,-.04254365,0,0,0,0,0,0,0,0,0,0,0,0,1,.25022748,.051865328,.10464058,.13739763,17541.93,244.13101,.050710347,-.053697199,-.0030558396,.00027058125,.0033272551,-.0042533968,-.0040000011,0,.0021000099,229.64354,5.4365282,.059503078,0,0
14,80,0,.147,.81699997,.082670003,4.9118752,47.508621,1.5916559,3.8609111,.035022497,.028105021,0,0,0,0,0,0,0,0,0,0,0,0,0,.22849391,.055307604,.13196814,.16233483,10888.521,331.17178,.075118437,.057545081,-.00051370618,-.0014617204,-.00043511391,.0030823899,.027670002,.18999958,-.00040000916,99.684128,4.6020064,.055289268,0,0
14,81,0,.1471,.81800002,.085079998,4.4456,45.108624,1.4919149,3.8090734,-.099740982,-.051837683,1,0,0,0,0,0,0,0,0,0,0,0,0,.2266888,.0524338,.13073495,.1683125,12045.943,326.79367,.10101888,-.013308229,-.0018051148,-.0028738021,-.0012331962,.0059776879,.0024099923,.010000229,.001000061,93.847908,4.5416756,-.060330868,0,0
14,82,1,.1472,.81900001,.11317,4.5482798,43.728443,1.5147491,3.7779987,.022834182,-.031074762,0,1,0,0,0,0,0,0,0,0,0,0,0,.22550993,.049986869,.12877528,.16904491,12534.347,326.70926,.039744657,-.00025833587,-.001178875,-.0024469327,-.0019596673,.00073240278,.02809,.010000229,.0009999848,122.37176,4.8070636,.26538801,0,0
14,83,0,.14729999,.81999999,.11424999,7.33009,48.457973,1.9919878,3.880697,.47723877,.10269833,0,0,1,0,0,0,0,0,0,0,0,0,0,.22447191,.047944602,.12621614,.17100534,13064.734,321.64957,.041443959,-.015608009,-.0010380172,-.0020422649,-.0025591373,.0019604301,.001079998,.0099992752,.0009999848,122.11327,4.8049493,-.002114296,0,0
14,84,0,.14739999,.82099998,.091330007,7.3116894,46.190327,1.9894743,3.8327703,-.0025135279,-.047926664,0,0,0,1,0,0,0,0,0,0,0,0,0,.22353663,.047143359,.12320365,.17271294,14303.775,322.64282,.09060695,.0030832475,-.00093528745,-.00080124376,-.0030124951,.001707592,-.022919988,.010000229,.0009999848,136.05049,4.9130259,.10807657,0,0
14,85,0,.14749999,.82199997,.09042,7.1447368,46.509209,1.9663759,3.8396504,-.02309835,.0068800449,0,0,0,0,1,0,0,0,0,0,0,0,0,.22175437,.047105264,.11991228,.17429824,15077.304,314.11404,.052667033,-.026789781,-.0017822456,-.00003809452,-.0032913685,.0015853118,-.00091000559,.010000229,.0009999848,149.96495,5.0104017,.09737587,0,0
14,86,1,.1476,.82300001,.081079997,8.207078,48.152367,2.1049969,3.8743703,.13862097,.034719944,0,0,0,0,0,1,0,0,0,0,0,0,0,.22007553,.047949415,.11583385,.17519979,15896.329,334.40765,.052897662,.062604651,-.0016788483,.00084414962,-.0040784357,.0009015465,-.0093400003,.010000229,.001000061,163.45615,5.0965447,.086143017,0,0
14,87,0,.14770001,.824,.073579997,8.0955143,46.977966,2.09131,3.8496788,-.013686895,-.024691582,0,0,0,0,0,0,1,0,0,0,0,0,0,.21876921,.047142483,.1124572,.17592837,16682.98,329.22482,.048300859,-.015619899,-.001306324,-.00080693245,-.003376646,.00072856905,-.0074999998,.010000229,.0009999848,170.86151,5.1408534,.044308662,0,0
14,88,0,.1478,.82499999,.068000004,8.2139597,48.754696,2.1058352,3.8868015,.014525175,.037122726,0,0,0,0,0,0,0,1,0,0,0,0,0,.21782264,.045039505,.11009658,.176295,17727.742,324.18787,.0607417,-.015417689,-.00094655989,-.0021029757,-.0023606205,.00036663056,-.0055799959,.0099992752,.0009999848,174.26038,5.1605506,.019697189,0,0
14,89,0,.1479,.82599998,.059749998,8.6425066,48.974846,2.1566927,3.8913069,.050857544,.0045053959,0,0,0,0,0,0,0,0,1,0,0,0,0,.21822962,.042156003,.10832603,.17546013,19070.43,325.61789,.073008187,.0044013937,.00040697097,-.0028835011,-.0017705441,-.00083486555,-.0082500027,.010000229,.0009999848,185.0834,5.2208066,.060256004,0,0
14,90,1,.148,.82699996,.061420001,9.6580486,49.597431,2.2677915,3.903939,.11109877,.012632132,0,0,0,0,0,0,0,0,0,1,0,0,0,.21853438,.040702242,.10603546,.17363963,20158.066,326.50012,.055465575,.002705747,.00030475616,-.0014537621,-.0022905732,-.001820507,.0016700029,.010000229,.0009999848,216.58194,5.3779688,.15716219,0,0
14,91,0,.1481,.82800001,.071000002,10.408243,51.008068,2.3425982,3.9319837,.07480669,.028044701,0,0,0,0,0,0,0,0,0,0,1,0,0,.21978308,.039913233,.10308027,.17127983,20621.078,339.11499,.022709236,.03790893,.001248703,-.00078901055,-.0029551983,-.0023597907,.0095800022,.010000229,.001000061,240.33539,5.4820356,.10406685,0,0
14,92,0,.14819999,.829,.075000003,9.787652,47.95488,2.2811215,3.8702605,-.061476707,-.061723232,0,0,0,0,0,0,0,0,0,0,0,1,0,.22070093,.040299665,.1002325,.16765694,21780.627,330.82751,.05470714,-.024742119,.00091785431,.00038643123,-.002847767,-.0036228942,.0040000011,.0099992752,.0009999848,252.62473,5.5319052,.049869537,0,0
14,93,0,.14829999,.82999998,.074000001,9.597333,46.581944,2.2614853,3.841213,-.019636154,-.029047489,0,0,0,0,0,0,0,0,0,0,0,0,1,.22176626,.040523209,.098059326,.16337523,22534.895,333.91467,.034044072,.0092883538,.0010653305,.00022354603,-.0021731663,-.0042817118,-.0010000038,.010000229,.0009999848,272.45328,5.6074672,.075562,0,0
15,80,1,.075999998,.67699999,.095919997,3.7582879,45.285793,1.3239635,3.8129933,.12450922,.078874826,0,0,0,0,0,0,0,0,0,0,0,0,0,.23806921,.0568306,.13424408,.15919854,9219.4258,211.00183,.070907876,.025143864,-.0020689392,-.0011588526,-.00027691841,.0023179722,.032000002,.069999695,-.00069999695,95.800766,4.5622706,.17568398,0,0
15,81,0,.076200001,.6778,.10067,3.4072993,41.874451,1.22592,3.7346759,-.098043561,-.078317404,1,0,0,0,0,0,0,0,0,0,0,0,0,.23485401,.053649634,.13357665,.16386862,10093.184,213.54015,.090547547,.01195804,-.0032151984,-.0031809665,-.00066743849,.0046700765,.004750004,.019999981,.00080001832,114.40802,4.7397714,.17750072,0,0
15,82,0,.076399997,.67860001,.11942001,3.0073154,41.311996,1.1010478,3.721153,-.12487221,-.013522863,0,1,0,0,0,0,0,0,0,0,0,0,0,.23244332,.051024143,.13222384,.1634967,10394.202,217.13608,.029387861,.016699392,-.002410698,-.002625494,-.0013527966,-.00037191392,.018750001,.019999981,.00080001832,137.93796,4.9268041,.1870327,0,0
15,83,0,.0766,.67940003,.11067,2.8526607,38.665138,1.0482521,3.6549385,-.052795649,-.066214561,0,0,1,0,0,0,0,0,0,0,0,0,0,.23027523,.048623852,.12990826,.16513762,10915.36,213.17432,.048922841,-.018414026,-.0021680831,-.0024002886,-.0023155881,.0016409111,-.00875,.019999981,.00080001832,151.70081,5.0219102,.095106125,0,0
15,84,1,.076799996,.68019998,.086329997,3.0745695,36.507511,1.1231649,3.597518,.074912786,-.057420492,0,0,0,1,0,0,0,0,0,0,0,0,0,.22737266,.047819715,.12623672,.16672774,12023.189,209.50897,.096666239,-.017343653,-.0029025651,-.0008041382,-.0036715411,.0015901184,-.024340009,.019999981,.000799942,164.6422,5.1037745,.081864357,0,0
15,85,0,.077,.68099999,.078749999,3.116688,36.31068,1.1367708,3.5921118,.013605952,-.0054061413,0,0,0,0,1,0,0,0,0,0,0,0,0,.22476645,.047810957,.12254991,.16834585,12637.56,208.51805,.049836058,-.0047409511,-.0026062203,-8.7594990e-06,-.0036867999,.0016181183,-.0075799944,.019999981,.00080001832,166.04984,5.112288,.0085134506,0,0
15,86,0,.077199996,.68180001,.067500003,3.1054273,35.796295,1.1331513,3.5778444,-.0036195517,-.014267445,0,0,0,0,0,1,0,0,0,0,0,0,0,.22112212,.048954897,.11807847,.16978365,13370.089,213.93474,.056346741,.025645392,-.003644333,.0011439419,-.004471445,.0014377976,-.011249995,.019999981,.00080001832,178.91554,5.186914,.074625969,0,0
15,87,0,.077399999,.68260002,.063670002,3.3197515,38.314453,1.1998899,3.6458273,.066738605,.067982912,0,0,0,0,0,0,1,0,0,0,0,0,0,.21889275,.048602227,.1145624,.16992508,14064.829,216.88287,.050657254,.013686448,-.0022293662,-.00035266875,-.0035160733,.0001414299,-.0038300038,.019999981,.00080001832,182.67326,5.2076993,.020785332,0,0
15,88,1,.077600002,.68339998,.053169999,3.8577931,38.269665,1.3500953,3.6446576,.15020537,-.0011696815,0,0,0,0,0,0,0,1,0,0,0,0,0,.21813548,.046977419,.11234523,.16915514,14912.792,219.81062,.058542076,.013408917,-.00075727463,-.0016248083,-.0022171689,-.00076993945,-.010500002,.020000458,.000799942,194.29929,5.2693996,.061700344,0,0
15,89,0,.077800006,.68419999,.04733,4.1156769,40.838524,1.4148033,3.709626,.064707994,.064968348,0,0,0,0,0,0,0,0,1,0,0,0,0,.21958725,.04435192,.11060825,.16708906,15971.635,220.03983,.068594955,.0010421828,.0014517785,-.0026254987,-.0017369747,-.0020660781,-.0058400012,.019999981,.00080001832,205.22578,5.324111,.054711342,0,0
15,90,0,.078000002,.685,.05308,4.7282705,41.996761,1.5535595,3.7375925,.13875628,.027966499,0,0,0,0,0,0,0,0,0,1,0,0,0,.21972288,.043188773,.1092316,.16429728,16810.391,220.22675,.051182862,.00084912271,.00013563156,-.0011631489,-.0013766575,-.0027917861,.0057500028,.019999981,.00080001832,230.72049,5.4412069,.11709595,0,0
15,91,0,.078200005,.68580002,.059,5.0560017,43.14785,1.620576,3.7646327,.067016482,.027040243,0,0,0,0,0,0,0,0,0,0,1,0,0,.21865524,.042625289,.10843589,.16140538,17273.217,227.05548,.027159955,.030536721,-.0010676384,-.00056348322,-.00079570769,-.002891884,.0059199999,.019999981,.00080001832,240.63344,5.4832749,.042068005,0,0
15,92,1,.078400001,.68660003,.064999998,5.0885472,41.814068,1.6269923,3.7332327,.0064163208,-.031399965,0,0,0,0,0,0,0,0,0,0,0,1,0,.21633086,.042771295,.1076352,.15800637,18384.93,236.74443,.062374152,.041786809,-.0023243905,.00014600754,-.0008006859,-.0033990287,.0059999991,.019999981,.00080001832,254.80649,5.5405045,.057229519,0,0
15,93,0,.078600004,.68739998,.053000003,4.8907752,39.760021,1.5873508,3.6828618,-.0396415,-.050370932,0,0,0,0,0,0,0,0,0,0,0,0,1,.2142482,.042884652,.10677402,.15490986,19160.754,234.62279,.04133283,-.0090021426,-.0020826531,.00011335373,-.00086117745,-.0030965041,-.011999998,.019999981,.000799942,243.74338,5.4961162,-.044388294,0,0
16,80,0,.014,.41999999,.05717,1.9993137,45.367191,.69280398,3.8147893,.10307592,.10068202,0,0,0,0,0,0,0,0,0,0,0,0,0,.22820866,.055593684,.13315031,.15408374,9352.4561,193.1709,.055670407,-.023880856,-.00052934646,-.0020194817,.0018060016,.0011344909,.015670003,.019999981,.0011999893,77.53772,4.3507648,.14303875,0,0
16,81,0,.0143,.42200002,.069420002,2.034044,44.952888,.71002597,3.8056149,.017221987,-.0091743469,1,0,0,0,0,0,0,0,0,0,0,0,0,.22627236,.051925723,.1323934,.15887208,10616.348,192.29712,.12675606,-.0045336098,-.0019363022,-.0036679648,-.00075691222,.0047883415,.012250003,.029999971,.0020000075,85.072067,4.4434986,.09273386,0,0
16,82,1,.0146,.42400002,.085500002,1.7375346,39.871193,.55246723,3.6856542,-.15755874,-.11996078,0,1,0,0,0,0,0,0,0,0,0,0,0,.22541551,.049168974,.13054018,.15824099,10791.934,204.08588,.016403921,.059499197,-.00085683825,-.0027567481,-.0018532276,-.00063108443,.016079998,.030000091,.0020000075,91.815681,4.519783,.076284409,0,0
16,83,0,.0149,.426,.081169993,1.8328109,37.822014,.60585082,3.6328914,.053383589,-.052762747,0,0,1,0,0,0,0,0,0,0,0,0,0,.22396378,.04702194,.12783003,.1595263,11008.688,199.51236,.019885857,-.022664681,-.0014517403,-.0021470308,-.0027101422,.001285305,-.0043300055,.029999971,.0019999696,97.957062,4.5845294,.06474638,0,0
16,84,0,.0152,.428,.070249997,2.0220356,36.650928,.70410472,3.6014388,.098253906,-.031452656,0,0,0,1,0,0,0,0,0,0,0,0,0,.22245541,.046169993,.12381952,.16054565,12048.761,198.53096,.090276986,-.004931129,-.0015083695,-.00085195067,-.0040105153,.0010193539,-.01092,.029999971,.0020000075,98.014626,4.5851169,.00058746338,0,0
16,85,0,.0155,.43000001,.079499997,2.1575971,38.023674,.76899511,3.6382089,.064890385,.036770105,0,0,0,0,1,0,0,0,0,0,0,0,0,.2204947,.046289753,.11872791,.16183746,12575.067,198.55124,.042754263,.00010213971,-.0019606971,.00011976242,-.0050916006,.0012918091,.009250002,.029999971,.0020000075,99.195518,4.5970926,.011975765,0,0
16,86,1,.015800001,.43200001,.070330001,2.4007881,39.983166,.87579703,3.6884584,.10680193,.050249577,0,0,0,0,0,1,0,0,0,0,0,0,0,.21776505,.046919771,.11353868,.16224928,13210.631,203.79655,.0493058,.026075017,-.0027296639,.00063001632,-.0051892279,.00041181565,-.0091699986,.030000091,.0020000075,94.946999,4.553319,-.043773651,0,0
16,87,0,.016100001,.43400002,.05525,2.368269,40.036503,.86215931,3.6897917,-.013637722,.0013332367,0,0,0,0,0,0,1,0,0,0,0,0,0,.21575715,.045536682,.10914347,.1615468,13937.441,204.57175,.053556971,.0037965395,-.002007904,-.00138309,-.0043952083,-.00070247648,-.015079999,.029999971,.0020000075,99.462753,4.5997834,.046464443,0,0
16,88,0,.0164,.43599999,.044829998,2.6296966,39.109104,.96686846,3.6663554,.10470915,-.023436308,0,0,0,0,0,0,0,1,0,0,0,0,0,.21567918,.0433526,.10657515,.16004336,14335.593,203.43208,.028166605,-.0055865487,-.000077953337,-.0021840811,-.0025683308,-.0015034485,-.010420003,.029999971,.0019999696,103.03578,4.6350765,.035293102,0,0
16,89,0,.0167,.43799999,.043000001,2.7293396,39.101048,1.0040597,3.6661491,.037191212,-.00020623207,0,0,0,0,0,0,0,0,1,0,0,0,0,.21797186,.041140385,.10429448,.15698305,15645.072,209.47311,.087410547,.029263191,.0022926712,-.0022122145,-.0022806644,-.0030603122,-.0018299961,.029999971,.0020000075,109.60983,4.6969271,.061850548,0,0
16,90,1,.017000001,.44,.041999999,2.9942424,37.981289,1.0966913,3.6370935,.092631578,-.029055595,0,0,0,0,0,0,0,0,0,1,0,0,0,.21878374,.040662106,.10219503,.15329255,16687.523,215.11336,.064505346,.026569737,.00081188203,-.00047827722,-.0020994472,-.0036904907,-.0010000038,.030000091,.0020000075,129.33958,4.8624415,.16551447,0,0
16,91,0,.0173,.442,.046,3.0383513,38.375984,1.111315,3.6474319,.014623761,.010338306,0,0,0,0,0,0,0,0,0,0,1,0,0,.218638,.041218638,.10107527,.14982079,17101.813,213.29749,.024523111,-.0084772976,-.00014574052,.00055653095,-.0011197663,-.0034717654,.0040000011,.029999971,.0020000075,142.74919,4.9610891,.098647594,0,0
16,92,0,.0176,.44400001,.046,2.7884409,36.910095,1.0254827,3.608485,-.085832357,-.038946867,0,0,0,0,0,0,0,0,0,0,0,1,0,.21905102,.042811275,.099892966,.14591509,18178.043,215.23369,.061029982,.0090365242,.00041301726,.0015926361,-.0011822986,-.0039056968,0,.029999971,.0020000075,148.5663,5.0010314,.039942265,0,0
16,93,0,.017899999,.44599998,.039999999,3.2547975,35.209667,1.18013,3.5613208,.15464735,-.047164202,0,0,0,0,0,0,0,0,0,0,0,0,1,.21712863,.043710023,.099147119,.14285713,18324.033,216.52454,.0079990523,.0059795114,-.0019223785,.00089874747,-.00074584963,-.0030579471,-.0059999991,.029999971,.0019999696,161.18445,5.0825496,.081518173,0,0
17,80,0,.053000003,.48800001,.044829998,3.8781726,49.700508,1.3553641,3.9060152,.084834337,.082388878,0,0,0,0,0,0,0,0,0,0,0,0,0,.22208123,.052453469,.13832487,.15862945,9855.0127,239.59392,.085267588,.03612465,.00047340392,-.0019914485,-.0011902333,.0033763601,.010829997,.050000191,.00069999695,97.405365,4.5788813,-.027572155,0,0
17,81,0,.0535,.493,.041919999,3.6880503,50.264153,1.3050979,3.9172921,-.050266147,.01127696,1,0,0,0,0,0,0,0,0,0,0,0,0,.22222221,.048637319,.13668764,.16519916,11032.994,241.13206,.11291002,.0063992888,.00014099121,-.0038161515,-.0016372395,.0065697194,-.0029099989,.049999714,.0049999999,105.49915,4.6587029,.079821587,0,0
17,82,1,.054000001,.498,.062579997,3.3685963,46.295712,1.2144961,3.8350494,-.090601802,-.082242727,0,1,0,0,0,0,0,0,0,0,0,0,0,.22324032,.045397747,.13369429,.16659725,11761.106,247.77176,.063907772,.027163226,.0010181046,-.0032395697,-.0029933357,.0013980865,.02066,.050000191,.0049999999,116.14256,4.7548184,.096115589,0,0
17,83,0,.054499999,.50300002,.06058,3.2777319,42.188744,1.1871517,3.7421534,-.027344465,-.092895985,0,0,1,0,0,0,0,0,0,0,0,0,0,.22392383,.043046355,.12996688,.16887417,12190.767,243.54306,.035880804,-.017214229,.00068351743,-.0023513937,-.0037274074,.0022769165,-.001999998,.049999714,.0049999999,128.19658,4.8535647,.0987463,0,0
17,84,0,.055,.50800002,.052669998,3.3609736,40.283005,1.2122307,3.6959298,.025079012,-.04622364,0,0,0,1,0,0,0,0,0,0,0,0,0,.22318481,.042491749,.12458746,.17120463,13116.148,242.82179,.07316535,-.0029659553,-.00073902128,-.00055460451,-.0053794291,.0023304557,-.0079100039,.050000191,.0049999999,153.35266,5.0327401,.17917538,0,0
17,85,0,.055500001,.51300001,.050080005,3.591265,40.574371,1.2785045,3.7031367,.066273808,.0072069168,0,0,0,0,1,0,0,0,0,0,0,0,0,.22373301,.042851258,.11907706,.17346518,13850.48,244.70538,.054475747,.0077271592,.00054819108,.00035950661,-.0055104066,.0022605516,-.0025899934,.050000191,.0049999999,175.0825,5.1652575,.13251734,0,0
17,86,1,.055999998,.51800001,.054330003,3.7303741,45.050144,1.3165085,3.8077762,.038004041,.10463953,0,0,0,0,0,1,0,0,0,0,0,0,0,.22194821,.043978628,.1134402,.17509249,14471.867,249.81503,.043886647,.020665806,-.0017848015,.0011273718,-.0056368541,.0016273117,.004249997,.049999714,.0049999999,194.97322,5.2728624,.10760498,0,0
17,87,0,.056500003,.523,.04967,3.6531696,46.007362,1.2955952,3.8288014,-.020913363,.021025181,0,0,0,0,0,0,1,0,0,0,0,0,0,.22372189,.042944785,.10920245,.17464213,15021.07,257.34149,.037247334,.029683188,.0017736816,-.0010338449,-.0042377473,-.00045036315,-.004660001,.050000191,.0049999999,219.68762,5.3922067,.11934423,0,0
17,88,0,.056999996,.528,.047499999,3.6892769,45.605198,1.3054305,3.8200216,.0098353624,-.0087797642,0,0,0,0,0,0,0,1,0,0,0,0,0,.22461414,.041429736,.10641755,.17343622,15750.577,264.25668,.047423106,.026516952,.00089225767,-.00151505,-.0027849006,-.0012059021,-.00217,.049999714,.0049999999,236.44171,5.4657016,.073494911,0,0
17,89,0,.057500001,.53299999,.040580001,4.0731907,46.56126,1.4044267,3.8407688,.098996162,.020747185,0,0,0,0,0,0,0,0,1,0,0,0,0,.2276587,.03962798,.10473109,.16983421,16398.412,270.56207,.040307499,.023580629,.0030445671,-.0018017531,-.0016864586,-.0036020088,-.0069199991,.050000191,.0049999999,236.27133,5.4649811,-.00072050095,0,0
17,90,1,.058000002,.53799999,.04383,4.4729838,47.407661,1.4980557,3.858784,.093629003,.018015146,0,0,0,0,0,0,0,0,0,1,0,0,0,.22862904,.039516129,.10282258,.1657258,17646.227,277.25806,.073337458,.024447139,.00097032549,-.0001118517,-.0019085121,-.0041084099,.0032499982,.050000191,.0049999999,227.09261,5.4253578,-.03962326,0,0
17,91,0,.058499999,.54299998,.044,5.0040145,50.42794,1.6102405,3.9205453,.11218476,.061761379,0,0,0,0,0,0,0,0,0,0,1,0,0,.22922522,.040144518,.10076275,.16138098,18255.975,294.13892,.033970434,.059103474,.00059617998,.00062839029,-.0020598315,-.0043448256,.00017000198,.049999714,.0049999999,232.8629,5.4504499,.025092125,0,0
17,92,0,.059,.54799998,.041999999,5.1244531,48.244137,1.6340238,3.8762743,.023783326,-.044270992,0,0,0,0,0,0,0,0,0,0,0,1,0,.22823061,.041351892,.099403583,.15666004,19220.949,311.57059,.051508386,.057573758,-.00099460606,.0012073708,-.001359167,-.0047209356,-.0020000029,.050000191,.0049999999,236.9731,5.4679465,.017496586,0,0
17,93,0,.059499998,.55299997,.050000001,4.964046,44.78862,1.6022211,3.801954,-.031802654,-.074320316,0,0,0,0,0,0,0,0,0,0,0,0,1,.22797313,.042275783,.098775186,.1521138,19871.756,319.71552,.03329863,.025805669,-.000257473,.00092389109,-.00062839506,-.0045462511,.0080000022,.049999714,.0049999999,239.68192,5.4793129,.011366367,0,0
18,80,0,.071000002,.458,.079999998,2.652554,31.501776,.97552294,3.4500439,.099230886,.10254169,0,0,0,0,0,0,0,0,0,0,0,0,0,.23873259,.057088226,.13438952,.16006556,8059.8481,198.63426,.085469618,.015077964,-.0023437501,-.00084697246,.00039720535,.0021852683,.024249997,-.010000229,-.0022999954,101.34542,4.6185346,.076242447,0,0
18,81,0,.071000002,.4587,.083829992,2.888011,32.340599,1.060568,3.4763234,.08504504,.026279449,1,0,0,0,0,0,0,0,0,0,0,0,0,.23596731,.053950954,.13378747,.16457766,8928.8115,186.34877,.10238858,-.063845232,-.0027652741,-.0031372737,-.00060204504,.0045121,.0038299942,0,.00069999695,98.006012,4.5850286,-.033505917,0,0
18,82,0,.071000002,.4594,.10617,3.1360304,32.393158,1.1429578,3.4779472,.082389832,.0016238689,0,1,0,0,0,0,0,0,0,0,0,0,0,.23377682,.051045343,.13250068,.16426827,9372.2559,188.70486,.048470523,.012564205,-.0021904944,-.0029056119,-.0012867928,-.00030939103,.022340002,0,.00069999695,108.80109,4.6895213,.10449266,0,0
18,83,1,.071000002,.4601,.11667,3.2395778,31.294531,1.1754431,3.4434433,.032485247,-.034503937,0,0,1,0,0,0,0,0,0,0,0,0,0,.2311857,.048727665,.13075258,.16540337,9562.7764,192.77206,.020124279,.021324245,-.002591114,-.0023176766,-.0017481041,.0011351013,.010500002,0,.00069999695,109.44881,4.695457,.0059356689,0,0
18,84,0,.071000002,.46080002,.093330003,2.7989175,27.010284,1.0292327,3.2962177,-.14621031,-.14722562,0,0,0,1,0,0,0,0,0,0,0,0,0,.22976996,.047902569,.12719892,.16617051,10558.536,193.26115,.099056542,.0025339283,-.0014157486,-.00082509517,-.0035536576,.00076713564,-.023339996,0,.00070003507,129.20953,4.8614354,.16597843,0,0
18,85,0,.071000002,.46150002,.094750002,3.0809202,26.638159,1.1252283,3.2823448,.095995545,-.013872862,0,0,0,0,1,0,0,0,0,0,0,0,0,.22679296,.048173208,.12368065,.16752368,10979.205,199.48579,.03906839,.031700622,-.0029769898,.00027063847,-.0035182666,.0013531876,.001420002,0,.00069999695,149.63463,5.0081964,.14676094,0,0
18,86,0,.071000002,.46220002,.092919998,3.3804231,27.876898,1.2180009,3.3277984,.092772603,.045453548,0,0,0,0,0,1,0,0,0,0,0,0,0,.22288504,.049349241,.11903471,.16838394,11481.129,200.86768,.044701688,.0069033359,-.0039079282,.0011760331,-.004645939,.00086025236,-.0018300057,0,.00069999695,156.21111,5.0512085,.043012142,0,0
18,87,1,.071000002,.46290001,.087750003,3.4181373,29.67255,1.2290958,3.3902223,.011094928,.062423944,0,0,0,0,0,0,1,0,0,0,0,0,0,.21938637,.049144723,.11539506,.16888407,12017.442,198.77817,.045654405,-.010456894,-.0034986688,-.00020452023,-.0036396503,.00050012587,-.0051699923,0,.00069999695,167.40781,5.1204329,.069224358,0,0
18,88,0,.071000002,.46360001,.078919999,3.3380435,28.35924,1.2053849,3.3449528,-.023710966,-.045269489,0,0,0,0,0,0,0,1,0,0,0,0,0,.21684782,.047826085,.1125,.16875,12752.837,196.57608,.059394624,-.011139934,-.0025385476,-.0013186359,-.0028950595,-.00013406754,-.0088300081,0,.00069999695,174.776,5.1635051,.043072224,0,0
18,89,0,.071000002,.46430001,.062169999,3.6176231,30.004896,1.2858171,3.4013605,.080432296,.05640769,0,0,0,0,0,0,0,0,1,0,0,0,0,.21593691,.045145497,.1104161,.16752788,13757.353,196.00217,.075819664,-.0029238195,-.00091091153,-.0026805878,-.0020839022,-.0012221145,-.016749997,0,.00069999695,193.45108,5.2650247,.10151958,0,0
18,90,0,.071000002,.465,.058330003,3.8975887,29.045788,1.3603581,3.3688734,.074540973,-.032487154,0,0,0,0,0,0,0,0,0,1,0,0,0,.21538877,.044161472,.10864265,.16499594,14753.146,194.52724,.069882967,-.0075535253,-.00054813386,-.00098402495,-.0017734527,-.002531948,-.0038399983,0,.00069999695,225.42834,5.4180021,.15297747,0,0
18,91,1,.071000002,.4657,.074000001,4.377389,29.187078,1.4764525,3.3737261,.11609435,.0048527718,0,0,0,0,0,0,0,0,0,0,1,0,0,.21426649,.043606997,.1076716,.16204576,15441.457,203.95694,.045599528,.047336701,-.001122284,-.00055447576,-.00097104075,-.0029501724,.01567,0,.00069999695,244.45949,5.4990497,.081047535,0,0
